time,connect,request 
0,1.2,4.4 
10,0.6,4 
20,0.4,4 
30,1.8,7.9 
40,2.8,13.6 
50,1.6,9.8 
60,3.2,18.2 
70,4.3,21.4 
80,3.2,22.5 
90,0.6,11.2 
100,0,1.2 
102,0,0 
