time,freemem@tsung_controller@ip-172-31-28-15 
0,3516.2109375 
10,3515.3671875 
20,3515.72265625 
30,3515.2890625 
40,3514.0859375 
50,3510.44921875 
60,3509.62890625 
70,3509.15234375 
80,3506.015625 
90,3508.6484375 
100,3508.66796875 
102,3508.6875 
