time,200,500,302 
0,3.3,,1.1 
10,2.6,,1.4 
20,2.5,,1.5 
30,5.5,,2.4 
40,9.7,,3.9 
50,6.3,0.1,3.4 
60,12.3,0,5.9 
70,14.7,0,6.7 
80,14.8,0.2,7.5 
90,6.5,0,4.7 
100,0.6,0,0.6 
102,0,0,0 
