time,size_sent,size_rcv 
0,20.81640625,103.5734375 
10,23.6484375,85.72578125 
20,23.1578125,82.58203125 
30,42.41328125,176.75703125 
40,72.71328125,311.09765625 
50,52.04296875,205.81484375 
60,100.43125,399.31953125 
70,119.771875,475.27890625 
80,120.79765625,485.30703125 
90,71.834375,221.5125 
100,8.459375,21.16328125 
102,0,0 
